funded_amnt,loan_term_year,int_rate,grade_code,purpose_code,addr_state_code,home_ownership_code,annual_inc,dti,revol_util,pub_rec_bankruptcies,repaid,total_pymnt
9000,3,8.94,0,2,2,4,44940,16.72,24.6,0,1,10293.91231
16100,3,11.83,1,2,2,4,70000,10.89,40.9,0,1,19204.40751
20000,3,11.48,1,9,3,4,85000,10.07,1.9,0,1,23737.28489
20000,3,17.39,4,11,0,4,62000,13.51,35.6,0,0,0
10000,3,14.61,3,2,5,4,45600,22.03,27.1,0,1,11445.16174
8000,3,12.53,1,2,4,0,45000,11.57,32.4,0,1,9562.421469
16000,3,12.18,1,2,4,4,90000,13.68,17.8,0,1,19180.72722618969
18400,3,14.61,3,11,1,4,121000,13.09,17.5,0,1,22702.39577
15000,3,8.94,0,2,0,4,62280,7.78,33.3,0,1,17031.86442
5175,3,12.53,1,2,4,4,21000,22.86,67.3,0,0,1385.52
20000,3,11.14,1,2,0,0,150000,0.82,10.5,0,0,17090.620000000148
10000,3,8.94,0,7,0,4,50000,7.56,0,0,1,10966.83775
5000,3,16.35,4,11,0,4,50000,7.2,7.2,0,0,911.66
3500,3,15.65,3,11,4,4,65000,2.51,9.2,0,1,4409.730616693098
8000,3,11.83,1,1,1,4,65004,8.12,87.8,0,1,9093.662107599352
9500,3,13.92,2,2,4,4,30000,15.92,49.4,0,1,11674.755617666298
13000,3,11.83,1,2,2,4,56000,11.87,34.5,0,1,15506.593926033402
13000,3,11.83,1,1,0,0,115000,4.17,9,0,1,14884.10368
1800,3,8.94,0,0,1,4,75000,24.21,70.3,0,1,2056.2649733051003
7000,3,8.59,0,2,3,4,60140,22.73,18.8,0,1,7702.977621
10000,3,13.57,2,2,4,0,108000,15.74,31.1,0,1,12228.611
3000,3,11.48,1,9,0,4,52000,21.72,63.7,0,1,3560.5606282165004
15000,3,12.18,1,4,4,3,95892,8.7,30.6,0,1,17878.340971549198
20000,3,12.18,1,4,4,0,70000,14.31,5.4,0,1,22115.086848939103
9000,3,11.48,1,1,5,4,45000,18.93,72.2,0,1,10582.7121
6700,3,11.83,1,1,3,0,75744,12.74,72.1,0,1,7991.888273
10000,3,8.94,0,5,1,4,24996,13.68,37.1,0,1,11435.34641
7000,3,7.74,0,1,1,0,108000,12.69,21.4,0,1,7088.42
2200,3,11.48,1,9,0,4,40000,14.55,9.8,0,1,2467.822195
5200,3,12.87,2,2,2,0,58000,10.28,19.4,0,1,6296.093618
1675,3,7.74,0,1,0,4,20000,4.68,27.9,0,1,1882.508944
15000,3,13.57,2,13,3,0,61572,15.42,27.1,0,1,15497.64835
6000,3,8.94,0,1,4,4,27000,17.73,28.4,0,0,5337.64
7200,3,8.59,0,2,1,4,112123,13.89,2.4,0,1,7351.4224362756995
5000,3,13.22,2,2,1,4,20000,10.14,82.8,0,1,6447.767162
20000,3,13.22,2,2,5,4,78000,0.65,27.2,0,0,17214.01
15000,3,12.87,2,2,3,0,115000,8.35,54.2,1,1,18161.922187783603
9600,3,13.22,2,2,3,0,120000,4.91,87.6,0,1,11112.73916
20000,3,15.31,3,2,1,4,93600,23.79,95.5,0,1,25067.95732
2300,3,8.59,0,1,0,4,39000,0.98,22.8,0,1,2617.33094
20000,3,13.57,2,2,0,0,56004,20.03,70.7,0,1,24457.2982
3000,3,13.22,2,4,4,4,25000,3.5,24,0,1,3650.399749
3200,3,7.74,0,9,1,0,45000,17.33,39.9,0,1,3587.116219
1000,3,7.4,0,4,5,0,30000,0,46.5,0,1,1118.117229
11100,3,8.94,0,2,1,0,82500,21.53,56.1,0,1,12623.900926384802
6000,3,8.94,0,13,4,4,70000,9.46,35.5,0,1,6786.799121
10000,3,8.59,0,2,1,0,41000,10.92,9.8,0,1,11057.56509
15000,3,16.7,4,11,5,4,96000,7.05,46.4,0,1,19170.64048
20000,3,13.92,2,2,0,0,88400,24.94,65.7,0,1,21534.10293
12000,3,11.14,1,6,1,0,27000,17.82,29.2,0,0,9479.35
7550,3,13.92,2,2,4,4,40000,22.05,91.8,0,1,8693.191852489399
2000,3,13.22,2,9,1,0,55000,9.77,77.4,0,1,2433.579273
8000,3,18.43,5,13,5,4,38698,9.86,99.3,0,0,9631.679999999997
9000,3,12.53,1,2,1,4,40000,14.46,42.2,0,1,10757.7426
1000,3,7.74,0,3,4,4,29000,21.52,42.8,0,1,1047.14
1000,3,7.4,0,2,0,0,69000,6.65,14.8,0,1,1118.117229
3000,3,8.94,0,2,1,0,83957,23.05,67.2,0,1,3431.286852
12000,3,14.61,3,11,4,4,100000,5.05,0.4,0,1,14819.719468615998
6000,3,8.94,0,3,2,4,40000,2.91,32,0,0,5091.59
6000,3,14.96,3,2,0,4,52000,15.65,67.6,0,1,7483.309256
7500,3,12.18,1,5,0,4,67000,4.66,17.8,0,1,8626.887846
12700,3,8.94,0,2,0,4,70000,13.63,28.8,0,1,13467.17705
9925,3,11.48,1,9,3,0,45000,12.67,2.7,0,1,11779.57027
5000,3,8.59,0,2,0,4,20000,14.16,42.8,0,1,5629.570638927397
15850,3,16.35,4,2,0,4,56000,22.84,71.6,0,0,5941.700000000003
4000,3,13.22,2,3,5,4,50000,1.08,16.3,0,1,4476.809557334596
6000,3,13.57,2,8,0,4,57996,9.37,20,0,1,7237.605427373604
3200,3,14.96,3,2,5,4,57500,20.43,95.4,0,1,3617.811649263897
10000,3,8.59,0,9,0,4,36000,16,24.9,0,1,11379.76548
3200,3,13.22,2,4,1,0,90000,12.08,82.9,0,1,3893.764564620199
20000,3,14.26,2,2,1,0,90000,22.81,74.3,1,0,3562.32
12000,3,8.94,0,9,5,0,60000,15.86,0.4,0,1,13262.80665
15000,3,13.22,2,2,0,4,50000,13.42,70.1,0,1,17621.992465831398
13475,3,8.94,0,2,0,0,76500,18.7,45,0,1,15413.18825
6600,3,11.14,1,9,0,4,40200,2.87,21.1,0,1,7794.541602228001
2000,3,14.26,2,13,4,4,30123,15.38,80,0,1,2469.946684071801
4600,3,8.59,0,2,3,4,51996,11.91,15.6,0,1,5233.872752698499
3500,3,16,3,9,4,4,27000,8.89,99.5,0,1,4429.733456
10000,3,8.94,0,2,0,4,62000,14.37,4.5,0,1,11079.55167
2200,3,7.4,0,4,0,0,58000,1.43,2.8,0,1,2459.866242
11000,3,8.59,0,1,0,4,26000,16.06,22.4,0,1,12330.280045452895
10000,3,8.94,0,1,4,0,54996,12.76,47.8,0,1,11437.69193
12000,3,12.53,1,2,3,4,78000,18.89,59.6,0,1,13921.34369
5000,3,11.83,1,2,5,4,113800,13.63,84.4,0,1,5964.109931949601
20000,3,13.22,2,2,1,4,76464,17.36,34.2,0,1,24336.39117
9600,3,8.94,0,0,2,4,85000,12.01,56.1,0,0,5795.19
15000,3,18.43,5,11,5,0,35000,8.78,20,0,1,19640.94523
8000,3,13.22,2,4,3,0,78000,14.66,41.9,0,1,9156.603243
3200,3,11.83,1,1,4,4,54731,20.96,83.5,0,1,3788.590939
12000,3,14.26,2,9,0,2,42000,1.34,36.9,0,1,13691.62738
6000,3,11.83,1,2,1,4,24996,20.65,0,0,1,7116.787379199999
1200,3,14.26,2,7,3,3,50000,14.54,94.1,0,1,1460.901107
10000,3,17.04,4,1,5,4,120000,10.67,97.3,0,1,12842.57238
3500,3,8.59,0,3,5,4,12996,0,32.6,0,0,1224.12
5175,3,18.43,5,11,0,4,25000,20.64,67.6,0,1,5482.844238
16000,3,16.35,4,2,4,4,80000,9.63,98.3,0,1,20633.21478
1500,3,12.18,1,9,4,4,18000,14.4,62.9,0,0,1098.9
20000,3,11.83,1,13,2,4,75000,5.66,53.5,0,1,23722.7099
12800,3,11.83,1,2,0,2,35000,11.66,49.1,0,1,15283.434330779102
20000,3,11.48,1,2,4,4,50950,9.19,26.3,0,1,23737.27458
4000,3,11.48,1,2,5,4,45204,21.48,11.7,0,1,4135.273008
5000,3,11.14,1,3,4,4,30000,10.32,7.9,0,1,5904.997569382304
11225,3,11.14,1,2,0,0,53590,8.89,68.2,0,1,13137.09669
3600,3,11.48,1,3,0,0,20004,3.6,21.6,0,1,3771.183278
8400,3,8.94,0,2,0,4,55000,6.52,45.6,0,1,8752.525298
20000,3,14.26,2,2,0,4,80004,21.19,43.1,0,1,24652.12137
14400,3,12.53,1,2,0,4,75000,9.66,78.7,0,1,17348.931898296298
20000,3,12.18,1,3,0,0,157200,8.95,61.3,0,1,23303.14427
5000,3,7.4,0,2,4,3,85800,7.92,5.5,0,1,5590.586144
2000,3,16,3,11,2,0,79000,12.58,30.7,0,1,2531.276431
20000,3,14.26,2,2,1,4,108901,13.43,93.8,1,0,17839.120000000006
9875,3,7.74,0,6,3,4,54996,9.01,12.8,0,1,11069.70071
7550,3,14.61,3,2,4,4,21324,17.61,96.9,0,1,8580.162459
3000,3,8.94,0,2,2,3,20000,1.8,50.9,0,1,3431.288452
11000,3,8.94,0,2,4,4,43000,11,5.4,0,1,12270.21378
2000,3,7.74,0,9,3,4,51000,6.45,0,0,1,2201.283162
16000,3,11.83,1,2,1,0,41196,10.75,39.8,0,1,19086.71775
16000,3,12.87,2,2,5,0,52000,12.48,74.9,0,1,19372.686830598897
13200,3,12.53,1,2,0,4,46596,7.98,70.3,0,1,15903.57006
12000,3,12.53,1,2,0,0,60000,19.32,82.1,0,0,2484.51
12000,3,8.94,0,2,0,0,56628,7.42,24.3,0,1,13160.07632
20000,3,11.83,1,2,0,4,129000,16.51,31.3,0,1,23761.07153679041
10000,3,14.26,2,11,5,0,94500,11.63,70.2,0,1,12350.05092
4575,3,11.48,1,1,1,4,17000,18.14,65.5,0,1,5429.839798219905
20000,3,16.7,4,2,5,0,90000,21.8,78.3,0,1,23794.96044
8000,3,13.92,2,11,5,0,37732,5.88,24.1,0,0,6008.2
12000,3,11.48,1,1,2,0,50000,13.87,42.4,0,1,14242.3151
4000,3,12.53,1,2,0,4,55000,3.01,74.8,0,1,4819.118202
10000,3,8.94,0,2,4,0,117000,7.88,44.1,0,1,11438.43225
6775,3,8.59,0,0,1,0,116004,0.89,2.3,0,1,7671.288248
9600,3,12.87,2,2,5,0,115000,24.56,61.4,0,1,11014.92177
1600,3,13.92,2,1,0,0,72000,17.65,80.4,0,1,1720.938315
9000,3,13.22,2,2,0,4,90900,9.81,85.6,0,1,9196.37
1500,3,14.61,3,2,0,4,48000,7.25,93.2,0,1,1861.594793
20000,3,17.04,4,1,4,4,180000,10.9,90.3,0,1,25685.24788
17800,3,16.35,4,2,3,4,85000,19.23,78.7,0,1,22639.574572036207
12000,3,11.83,1,4,0,0,91234,6.67,42.6,0,1,14309.94913
8000,3,7.74,0,7,0,4,50000,12.58,8.7,0,1,8991.085241290999
15000,3,11.48,1,2,4,0,115000,22.88,10.9,0,1,16493.721769686203
6000,3,19.13,5,2,0,4,68250,16.81,98,0,1,7931.547671079698
6000,3,8.59,0,9,4,4,54000,11.98,43.9,0,1,6822.974596
12000,3,15.31,3,11,0,4,73558,10.39,6.3,0,1,15034.874233858998
6000,3,8.59,0,9,1,4,57996,8.61,38.3,0,1,6827.819028415701
7000,3,14.96,3,3,0,4,47000,21.8,64.9,0,1,8730.482032317701
2000,3,11.14,1,13,0,4,37000,17.51,65.4,0,1,2263.915097
14400,3,11.14,1,9,4,4,65000,15.82,34.5,0,1,15268.99479
15000,3,14.96,3,6,2,0,171996,10.49,36.5,0,1,18708.78672
6000,3,17.04,4,11,0,4,50000,9.96,91.6,0,1,7016.65391
9800,3,8.59,0,1,0,4,48000,13.5,20.9,0,1,11152.19795
12000,3,11.14,1,9,4,0,62000,5.52,46.2,0,1,14168.02323
15000,3,11.48,1,4,5,0,150000,6.42,50.8,0,1,17803.74222
3500,3,8.94,0,9,4,3,28000,1.71,69.2,0,1,3974.076327
14075,3,11.48,1,2,3,4,27996,16.33,42.6,0,0,7424.64
20000,3,13.57,2,2,1,0,72000,23.22,62.9,0,1,24541.40674
7000,3,17.04,4,11,0,4,40000,6.9,76,0,0,1048.55
20000,3,11.83,1,1,4,4,54000,5,66.9,0,1,23849.934529496903
19000,3,13.92,2,2,4,3,85000,12.9,82,0,1,23350.19889
20000,3,11.48,1,4,4,0,200000,6.97,2.8,0,1,23737.90907
19000,3,11.14,1,2,2,4,65412,21.56,7.8,0,1,19178.66
15000,3,12.18,1,2,0,0,78408,18.26,61.7,0,1,15990.63364
4000,3,11.83,1,6,0,4,60000,8.44,63.1,0,1,4771.249776
20000,3,13.92,2,2,0,4,79701,17.09,79.9,0,1,24579.10718
14000,3,8.59,0,2,0,4,62004,11.11,11.3,0,1,15084.92607
8500,3,12.18,1,2,3,0,81400,6.8,58.7,0,1,10189.75975
7500,3,7.74,0,1,0,0,28000,22.37,17.7,0,1,8429.219033
4000,3,8.94,0,0,0,4,65000,12.24,38.3,0,0,3050.16
2000,3,13.22,2,3,1,4,4000,6,54.4,0,1,2433.582616
5500,3,14.61,3,2,1,0,78792,8.04,94.5,0,1,6826.005365
9000,3,8.94,0,2,2,0,120000,12.44,68.3,0,1,10294.56244
4200,3,13.92,2,0,5,4,19000,23.05,83,0,1,5147.61531
10000,3,8.94,0,1,0,0,75000,23.64,33.9,0,1,11388.970124361102
4000,3,7.74,0,2,0,4,34000,15.6,2.4,0,1,4495.664965
4900,3,11.14,1,1,0,4,54096,24.38,49.2,0,1,5765.420768
20000,3,17.39,4,11,0,4,45000,0.32,3.8,0,1,25811.096843646603
20000,3,11.83,1,1,0,4,85000,24.27,66.6,0,0,7289.48
20000,3,13.22,2,2,0,4,105000,24.89,65.1,0,0,8112.24
10000,3,11.48,1,1,4,0,75000,21.81,42.6,1,1,11868.60774
10500,3,8.94,0,4,1,0,30000,2.84,15.1,0,1,12009.55663
10000,3,18.43,5,2,4,3,85000,12.51,96.4,0,1,13106.20877
10000,3,16,3,2,0,4,66847,10.3,87.8,0,1,12657.908387479902
9000,3,11.14,1,2,4,4,72000,9.87,45.1,0,1,9322.638507
5000,3,13.57,2,9,5,4,50532,14.75,0,0,1,5319.731944918201
10000,3,8.94,0,2,1,0,180000,4.33,12.1,0,0,2523.36
11975,3,13.92,2,2,1,4,60000,23.14,96.1,0,1,14647.21004
20000,3,12.53,1,13,0,0,124000,1.61,0,0,0,1548.6
12000,3,12.53,1,4,1,4,74000,8.29,46.4,0,1,14040.768525303602
6125,3,7.74,0,0,0,4,75400,12.86,12.5,0,1,6402.804788
13300,3,16,3,1,4,4,39875,4.6,79.2,0,1,16619.110902577708
6700,3,14.26,2,4,1,0,31200,10.08,34.1,0,1,8275.377341
20000,3,17.04,4,11,4,4,186462,12.5,58.1,0,0,9937.570000000003
10000,3,13.22,2,4,4,4,32000,3.6,0.04,0,1,12063.92766
15000,3,12.18,1,13,0,4,91000,0.01,12.3,0,0,1158.87
6500,3,15.31,3,2,4,4,40100,23.64,90.3,0,1,7644.074986
12000,3,8.94,0,6,3,0,100000,11.27,41,0,1,13723.84445
6200,3,13.92,2,11,4,4,42500,24.04,10.6,0,1,6410.818813607901
4500,3,7.4,0,2,0,4,86854,14.18,11.6,0,1,5031.528916
1600,3,14.26,2,2,3,4,48000,16.15,41.8,0,1,1976.004232
5000,3,14.61,3,2,0,0,95000,0.25,57.9,0,0,5569.220000000001
20000,3,11.48,1,2,0,4,71874,11.37,63,0,1,23403.099964290297
20000,3,14.61,3,2,1,0,125000,14.19,79.7,0,1,24595.28189
3000,3,16,3,8,1,3,22000,6.71,99.8,0,0,1260.619999999997
20000,3,11.83,1,1,1,0,90000,14.55,81.2,0,1,23678.73445
6000,3,12.53,1,8,4,4,125000,11.11,41.8,0,1,7228.7263070662975
1000,3,14.96,3,6,0,4,37000,18.26,54.3,0,1,1256.155923707689
12300,3,12.53,1,2,5,0,31200,22.12,77.3,0,1,14837.7017
4500,3,8.94,0,0,2,0,100000,9.6,32.6,0,1,5125.0191268977005
17500,3,11.83,1,9,2,0,78948,0.3,1.2,0,1,20832.58517
18500,3,12.87,2,2,0,4,145000,1.62,53.3,0,1,22399.712365520685
12000,3,11.48,1,6,4,3,57300,16.27,64.3,0,1,14242.312499522504
20000,3,13.22,2,2,0,4,90000,18.03,95.6,0,1,23694.80704
5000,3,13.22,2,6,2,4,36000,9.37,50.6,0,1,6084.051528
12000,3,12.18,1,2,0,0,90000,16.27,52.6,0,1,12792.410066523798
12500,3,8.94,0,2,0,4,42000,14.86,30.9,0,1,13865.08672
10000,3,8.59,0,3,3,4,39996,4.71,2.6,0,1,11209.5394
14000,3,14.26,2,2,1,4,110000,20.04,86.8,0,0,5892.250000000032
20000,3,13.92,2,2,0,4,45000,7.95,79.9,0,1,24531.97901
5000,3,14.26,2,2,4,3,50004,18.57,27.2,0,1,6024.591303417102
6500,3,15.65,3,7,4,4,42500,13.16,90.7,0,0,2073.0399999999977
7500,3,11.48,1,13,0,4,56400,9.68,68.6,0,1,8597.316542
1000,3,12.53,1,1,5,0,26650,21.12,44.1,0,1,1204.765039
4000,3,11.83,1,13,0,4,45000,23.95,0,0,1,4769.95679
20000,3,16,3,11,0,4,60000,15.9,42.9,0,1,25313.24117
10800,3,13.57,2,2,3,4,55000,19.85,70.6,0,1,13094.79698
9300,3,11.83,1,2,3,0,90000,4.12,46.4,0,1,10900.99406
3500,3,11.48,1,6,5,0,35000,7.58,12.5,0,1,4154.024242
3000,3,13.92,2,2,4,4,47208,3.05,51.5,0,1,3284.140306101104
20000,3,17.04,4,11,5,4,100000,12.65,31.4,0,1,25685.24788
3000,3,7.74,0,0,0,4,64200,1.27,7.4,0,1,3060.710236
20000,3,13.92,2,1,0,4,84000,20.03,54.8,0,1,24578.54931
7750,3,13.16,2,1,5,4,26000,17.54,67.2,0,1,9380.035683
20000,3,12.18,1,1,0,0,190000,24.04,74.3,0,1,23975.90247
18000,3,17.39,4,1,1,0,245000,15.67,96.2,0,1,23228.93083
12000,3,11.14,1,2,0,4,32000,18,67.9,0,1,14167.93816
6000,3,12.87,2,13,3,4,65004,13.09,38.5,0,1,7264.77245
4800,3,13.22,2,3,1,4,50000,11.98,40,0,1,6060.452916
19000,3,11.48,1,1,0,4,175000,12.73,42.2,0,1,21719.16184
2800,3,12.87,2,13,0,0,45325,3.52,30.7,0,0,3212.52
5000,3,8.59,0,8,0,3,33004,2.29,11.4,0,1,5689.867913375299
18000,3,15.31,3,11,0,4,95000,17.38,51.9,0,1,21972.677534143982
7200,3,14.26,2,9,1,0,75000,18.13,63.4,0,1,8891.977687
16000,3,11.83,1,4,1,4,65000,4.91,70.4,0,1,19086.549810669097
20000,3,16.35,4,2,4,4,99996,20.93,59.5,0,1,25437.545556449903
12000,3,12.18,1,4,4,0,100000,17.09,46.4,0,1,14385.567554245788
9000,3,8.59,0,6,3,0,75000,4.83,9.1,0,1,9610.460709
15000,3,11.48,1,2,0,0,65000,12.02,64.6,0,1,17802.940095821497
15000,3,11.48,1,6,4,0,80000,0.66,7,0,1,15810.304131891002
10000,3,18.43,5,11,5,0,135000,21.85,88,0,1,12477.7913
3375,3,12.53,1,2,2,3,18000,24.2,79.1,0,1,4066.155783
11000,3,11.48,1,2,0,4,27300,12.84,66.7,0,1,13055.461439190902
8000,3,12.18,1,6,0,4,47000,2.32,38.3,0,1,9111.194446
15850,3,11.14,1,2,0,2,78411,9.5,23.7,0,0,13740.669999999998
7000,3,8.59,0,0,3,4,90000,4.88,20.2,0,1,7965.832431
15000,3,11.48,1,2,4,2,84996,10.02,40.2,0,1,17314.518788811984
5000,3,16.7,4,11,0,4,40900,20.39,31.6,0,1,6354.378344879774
20000,3,13.22,2,1,0,0,165000,16.83,64.9,0,1,21619.13589
8000,3,12.53,1,9,2,4,60000,6.26,0,0,1,9280.881228
5000,3,11.14,1,3,5,2,70000,14.52,17.1,0,1,5659.860928856898
6900,3,12.87,2,4,5,0,39000,4.65,19.6,0,1,7617.951352
8000,3,12.87,2,2,3,4,26000,5.72,47.6,0,1,9437.1764
10800,3,13.22,2,1,5,4,57000,19.03,76,0,1,13141.94809
6500,3,7.74,0,1,1,0,50000,16.54,43,0,1,7172.493206
15000,3,11.48,1,2,1,4,48000,7.35,50.5,0,1,16594.764147981103
6500,3,13.22,2,7,1,3,62500,9.23,44.6,0,1,7636.157387987901
4700,3,15.31,3,2,3,3,19200,8.56,90.7,0,1,5890.899731955699
19125,3,13.92,2,1,4,4,90200,10.28,61.9,0,1,23392.694351719303
4900,3,12.18,1,2,1,4,70000,17.5,67.2,0,1,5399.064314775805
7200,3,16.35,4,4,4,0,82000,8.97,33.5,0,1,9182.959576
10000,3,8.94,0,1,4,4,60350,4.24,27.3,0,1,11437.696
7000,3,11.83,1,2,5,4,31221,5.69,63.8,0,1,8349.742756
3500,3,8,0,2,2,0,30000,2.24,18.5,0,1,3945.513965408402
7500,3,12.53,2,0,4,4,48000,20.51,69.3,0,1,9035.849789
7000,3,16.63,4,2,3,4,30996,8.32,96.5,0,1,7947.009056
8000,3,12.84,2,2,3,4,47000,14.76,88.7,0,0,1402.27
6600,3,12.84,2,7,0,4,70000,5.26,24.8,0,1,7987.906399
8000,3,9.63,0,9,1,0,48000,9.2,19.5,0,1,9006.708694783101
7000,3,9.32,0,1,4,0,49000,19.64,79.8,0,1,7900.6954745455005
10875,3,12.84,2,1,1,4,41500,13.76,81.8,0,0,10311.71
25000,3,15.68,4,2,0,4,108000,15.73,88.5,0,0,15750.72
25000,3,14.11,3,9,2,0,116736,15.53,48.7,0,0,4444.99
12000,3,9.63,0,1,3,4,60000,19.4,22,0,1,13864.67512
10000,3,12.53,2,2,0,4,46000,12.83,29,0,1,12048.0936
1200,3,7.68,0,4,5,0,32000,14.93,16.2,0,1,1347.428803
9300,3,9.32,0,2,2,4,54996,12.15,24.7,0,1,10682.3768
5000,3,11.89,1,2,3,4,50000,2.5,33.6,0,1,5273.571308
1500,3,8,0,5,1,4,63000,16.9,44.6,0,1,1668.441065
10000,3,9.63,0,9,5,0,43700,1.35,12.3,0,0,7702.8
8800,3,9.32,0,6,0,4,23800,2.37,5.3,0,1,8935.952654856801
15000,3,12.84,2,1,0,0,95000,9.75,77.1,1,0,5042.7
5000,3,7.68,0,9,4,4,35880,3.65,10.8,0,1,5599.530034
6000,3,11.89,1,2,0,0,70000,15.87,73.4,0,0,596.97
5000,3,11.89,1,3,1,0,30000,18.2,24.8,0,0,3936.850000000016
7750,3,19.79,6,11,1,0,53000,15.26,98.6,0,0,8844.6
12000,3,9.63,0,2,0,4,70000,8.86,34.6,0,1,13864.67512
25000,3,11.89,1,2,0,4,85000,19.48,52.1,0,1,29330.356699572203
4000,3,12.21,1,1,4,4,39000,24.98,57.9,0,0,1597.64
10000,3,8,0,1,0,0,83000,8.79,6.8,0,1,10316.84874
5550,3,14.11,3,1,0,0,50000,21.58,63.5,0,1,6838.839707
21600,3,11.26,1,2,0,4,90000,7.91,72.5,0,0,4968.95
9900,3,11.89,1,2,1,4,41303,18.19,70.5,0,1,11816.36113
17000,3,11.58,1,2,2,0,67642,11.82,62.1,0,1,20204.57431
11000,3,9.63,0,9,0,4,51000,19.48,7.7,0,1,12709.31327
10000,3,12.53,2,2,1,4,71020,9.8,35.4,0,1,11563.816426303594
3000,3,15.05,3,6,1,0,50000,14.93,98.4,0,1,3746.596368
5000,3,15.37,3,13,4,3,65000,4.23,22.6,0,1,5761.542366054599
14800,3,18.53,5,11,1,0,60000,1.58,66.7,0,0,5389.8
6000,3,11.89,1,2,4,4,48000,23.55,41.6,0,1,7144.303022546696
4000,3,14.11,3,2,3,4,69996,2.43,41.4,0,1,4345.875309599498
9900,3,10.95,1,2,4,4,39000,14.65,39.9,0,1,11322.19146
13000,3,11.26,1,9,0,0,87000,18.36,10.8,0,1,14472.87383
13500,3,11.58,1,2,4,4,51252,15.34,51.1,0,1,16044.47837
12000,3,13.16,2,2,2,4,74500,18.22,63.9,0,0,1621
10400,3,13.16,2,2,0,0,85000,6.73,30.7,0,1,12643.500396148302
13000,3,13.16,2,2,0,4,50000,9.53,80.7,0,1,15804.312732737602
13000,3,14.11,3,2,5,0,66000,17.51,91.3,0,1,15912.588797600098
18000,3,12.53,2,1,0,4,102000,16.42,35.3,0,1,21686.0433
15000,3,9.63,0,2,2,0,53004,10.87,39.4,0,1,17330.975759141398
15000,3,11.89,1,9,0,0,72400,11.85,2.3,0,1,17908.859980326102
10000,3,13.16,2,2,1,4,85000,18.31,22.9,0,1,12157.14205
10000,3,16,4,2,3,4,85000,8.6,36.5,0,1,12197.82676
7000,3,11.26,1,2,1,0,59147,18.2,86.6,0,1,8268.758147
14000,3,12.84,2,2,0,4,145000,8.88,15.6,0,1,16840.549746881297
12000,3,11.26,1,1,3,4,45000,17.39,14.8,0,1,14196.95252
10000,3,10.95,1,2,1,4,50000,22.46,37.2,0,1,11776.88832
16750,3,20.11,6,11,0,4,60000,21.34,59,1,0,16476.87
7500,3,15.37,3,2,0,4,45000,15.84,85,0,1,9423.638223861855
11000,3,13.16,2,2,0,4,54996,7.62,69.8,0,1,13372.87037
12000,3,12.21,1,2,3,4,51996,17.12,29,0,1,14392.004727844702
5900,3,9.32,0,1,2,4,58000,5.07,17.8,0,1,6785.453136451398
10500,3,12.53,2,1,5,4,51504,23.49,63.9,0,1,12667.997068153702
4000,3,7.68,0,2,3,4,50004,17.06,18.7,0,1,4398.955061
21000,3,13.16,2,2,2,0,130000,8.23,71.1,1,1,25484.288463123707
15000,3,14.74,3,1,4,2,65000,6.79,87,0,1,18649.76045
7000,3,12.53,2,2,3,0,60000,6.64,67,0,1,8397.871822359399
6000,3,14.74,3,9,0,4,18996,12.32,48.5,0,1,7088.659464
15000,3,11.58,1,5,1,4,122000,4.34,20,0,1,17729.49604
10000,3,9.63,0,2,3,4,75000,13.79,17.7,0,1,11264.8304
6800,3,12.84,2,3,3,4,20000,14.58,84.6,0,1,8229.796499170201
8000,3,11.26,1,6,4,4,60000,4.46,47.8,0,1,9464.614922689902
3500,3,14.42,3,8,0,2,27568,14.67,95.3,0,0,3991.49
8400,3,12.84,2,4,0,0,153000,0.39,28.4,0,1,10066.15457
20000,3,15.68,4,1,5,0,120000,16.77,53,0,1,25067.906559072297
8000,3,12.84,2,13,5,0,42252,16.73,20.4,0,1,9682.065963840902
9000,3,9.63,0,8,0,4,85004,7.19,0.1,0,0,4027.04
10000,3,9.32,0,1,0,0,199000,8.36,3.3,0,1,10503.53427
1800,3,12.21,1,9,0,0,60000,19.82,96.3,0,1,2137.546342
5000,3,16.32,4,2,0,4,70000,16.75,95.1,0,1,6307.747242
8000,3,14.42,3,2,4,4,54000,7,57.6,0,1,9830.773567374325
15000,3,12.21,1,4,4,4,45000,14.51,48.6,0,0,11518.779999999995
8000,3,11.89,1,2,0,4,20000,8.46,75.4,0,1,9551.156493
8000,3,12.84,2,3,0,4,13000,0,0,0,0,5236.040000000071
13500,3,12.21,1,2,0,4,68000,18.72,53.1,0,1,16031.6463
3200,3,8,0,9,0,4,30000,2.84,0.5,0,1,3472.4378759315005
5875,3,14.11,3,3,2,4,19200,0.56,0,0,1,7238.039481
5000,3,8,0,9,5,0,59196,7.12,48.9,0,1,5640.477937230799
21000,3,17.26,5,7,0,4,48000,13.38,0,0,1,28858.80654
9000,3,12.21,1,2,1,4,100500,8.6,75.8,0,1,10731.60869
12000,3,12.84,2,2,5,4,34000,23.05,28.2,1,1,14523.18643
13650,3,13.47,2,2,2,0,54000,23.29,61.1,0,1,15997.304496611703
6000,3,9.32,0,6,0,0,95290,9.51,34.9,0,0,6134.08
6000,3,13.79,2,2,2,0,120000,9.74,82.1,0,1,7375.495152926906
4000,3,12.84,2,2,5,2,11389,11.7,75.8,0,1,4841.158002
5000,3,14.74,3,2,3,3,24000,15.05,63.6,0,1,6216.556678
4000,3,12.53,2,2,0,0,66125,3.26,73.8,0,1,4750.598456
14500,3,13.16,2,2,1,4,45000,24.91,74.6,0,1,17627.9355
